ID,ID-Admin,Name,Address,Location,Price,Cuisine,Longitude,Latitude,delivery,online
MIC-006580,ADM-000001,La Scarpetta,"Chaussée de Bruxelles 178, Waterloo, 1410, Belgium","Waterloo, Belgium",€€,Italian,66280.33.00,120153.38.00,no,no
MIC-006581,ADM-000001,Caudalie,"Rue Saint-Jean-en-Isle 6, Liège, 4000, Belgium","Liège, Belgium",€€€,French Contemporary,94782.36.00,107081.44.00,sì,sì
MIC-006582,ADM-000001,POLLEN,"Rue Naxhelet 1, Wanze, 4520, Belgium","Wanze, Belgium",€€€,Modern French,33951.17.00,91332.18.00,no,no
MIC-006583,ADM-000001,Lily's,"Avenue Emile de Mot 1, Brussels, 1000, Belgium","Brussels, Belgium",€€€,Contemporary,62080.29.00,136254.32.00,sì,sì
MIC-006584,ADM-000001,La Baita,"Kloosterstraat 23, Neerpelt, 3910, Belgium","Neerpelt, Belgium",€€,Italian Contemporary,72287.44.00,38362.14.00,no,no
MIC-006585,ADM-000001,Klei,"Grote Markt 11, Ieper, 8900, Belgium","Ieper, Belgium",€€,"Modern Cuisine, Seasonal Cuisine",147949.25.00,141936.03.00,sì,sì
MIC-006586,ADM-000001,Henri,"rue de Flandre 113, Brussels, 1000, Belgium","Brussels, Belgium",€€€,Modern French,57514.59.00,14265.55.00,no,no
MIC-006587,ADM-000001,Lola,"place du Grand Sablon 33, Brussels, 1000, Belgium","Brussels, Belgium",€€€,"Seasonal Cuisine, French",5917.57.00,140152.17.00,sì,sì
MIC-006588,ADM-000001,L'Écailler du Palais Royal,"rue Bodenbroek 18, Brussels, 1000, Belgium","Brussels, Belgium",€€€,Seafood,59445.01.00,140177.54.00,no,no
MIC-006589,ADM-000001,Brugmann,"avenue Brugmann 52, Forest, 1190, Belgium","Forest, Belgium",€€€€,Modern Cuisine,58694.26.00,136720.41.00,sì,sì
MIC-006590,ADM-000001,Zappaz,"Schipvaartstraat 22, Leuven, 3000, Belgium","Leuven, Belgium",€€€,Modern Cuisine,117639.59.00,147779.15.00,no,no
MIC-006591,ADM-000001,La Table du Tribeca,"rue de Bertransart 10, Gerpinnes, 6280, Belgium","Gerpinnes, Belgium",€€€,French,80884.14.00,55973.49.00,sì,sì
MIC-006592,ADM-000001,L'Horizon,"rue du Moulin 50, Chaumont-Gistoux, 1325, Belgium","Chaumont-Gistoux, Belgium",€€€,Creative,11214.11.00,115179.15.00,no,no
MIC-006593,ADM-000001,Le Philippe,"Oude God 7, Rekem, 3621, Belgium","Rekem, Belgium",€€,French,117485.41.00,153925.48.00,sì,sì
MIC-006594,ADM-000001,Brasserie Fiston,"Gistelsteenweg 123 A, Varsenare, 8490, Belgium","Varsenare, Belgium",€€€,Traditional Cuisine,24369.26.00,31134.17.00,no,no
MIC-006595,ADM-000001,Vinke,"Poperingestraat 32, Westouter, 8954, Belgium","Westouter, Belgium",€€€,"Modern Cuisine, Seasonal Cuisine",124236.09.00,133143.51.00,sì,sì
MIC-006596,ADM-000001,Amélys,"12 boulevard Royal, 2449, Luxembourg",Luxembourg,€€,Modern Cuisine,21097.57.00,102317.35.00,no,no
MIC-006597,ADM-000001,Clairefontaine,"9 place de Clairefontaine, 1341, Luxembourg",Luxembourg,€€€,Creative French,22242.09.00,10211.14.00,sì,sì
MIC-006598,ADM-000001,Riva,"esplanade Albert Ier 7, Liège, 4000, Belgium","Liège, Belgium",€€€,"French, Belgian",9530.52.00,1100.36.00,no,no
MIC-006599,ADM-000001,Brasserie du Quai,"rue du Quai 9, Namur, 5000, Belgium","Namur, Belgium",€€,"Traditional Cuisine, Seafood",14662.51.00,77669.27.00,sì,sì
MIC-006600,ADM-000001,Le Mont-à-Gourmet,"place Communale 12, Gouy-lez-Piéton, 6181, Belgium","Gouy-lez-Piéton, Belgium",€€€,Modern Cuisine,54740.44.00,81186.08.00,no,no
MIC-006601,ADM-000001,La Plage d'Amée,"rue des Peupliers 2, Jambes, 5100, Belgium","Jambes, Belgium",€€€,Modern Cuisine,144068.21.00,72981.44.00,sì,sì
MIC-006602,ADM-000001,La Cravache,"Gentstraat 215, Rekkem, 8930, Belgium","Rekkem, Belgium",€€€€,Modern Cuisine,35477.39.00,177.02.00,no,no
MIC-006603,ADM-000001,Komaf,"Schranshoevebaan 35, Wommelgem, 2160, Belgium","Wommelgem, Belgium",€€€€,French Contemporary,84851.55.00,33455.02.00,sì,sì
MIC-006604,ADM-000001,Le Métro,"Rue Marchand 2, Strépy-Bracquegnies, 7110, Belgium","Strépy-Bracquegnies, Belgium",€€€,Italian,2038.24.00,79226.52.00,no,no
MIC-006605,ADM-000001,Aster,"Rue Antoine Dansaert 202, Brussels, 1000, Belgium","Brussels, Belgium",€€€€,Creative,56943.23.00,142203.19.00,sì,sì
MIC-006606,ADM-000001,Agnes,"Processiestraat 3, Sint-Martens-Bodegem, 1700, Belgium","Sint-Martens-Bodegem, Belgium",€€,Sharing,35826.24.00,143741.59.00,no,no
MIC-006607,ADM-000001,Barisdam,"Werkenstraat 82, Werken, 8610, Belgium","Werken, Belgium",€€€,French Contemporary,161389.38.00,4918.44.00,sì,sì
MIC-006608,ADM-000001,Lizanna,"Hoogstraat 72a, Beerzel, 2580, Belgium","Beerzel, Belgium",€€€,Modern French,110771.32.00,9840.48.00,no,no
MIC-006609,ADM-000001,L'aperovino,"Academiestraat 2F, Brugge, 8000, Belgium","Brugge, Belgium",€€€,French,37402.26.00,35248.48.00,sì,sì
MIC-006610,ADM-000001,Zicht,"Guilleminlaan 151, Geraardsbergen, 9500, Belgium","Geraardsbergen, Belgium",€€,Modern Cuisine,147947.46.00,127751.41.00,no,no
MIC-006611,ADM-000001,Yirmi,"Trieux-Scieurs 22, Malonne, 5020, Belgium","Malonne, Belgium",€€€,Creative French,134600.32.00,73015.27.00,sì,sì
MIC-006612,ADM-000001,L'Épisode,"Rue de Waillimont 2, Saint-Médard, 6887, Belgium","Saint-Médard, Belgium",€€€,Modern French,57403.33.00,136210.09.00,no,no
MIC-006613,ADM-000001,CRKL,"Diksmuidsesteenweg 351a, Roeselare, 8800, Belgium","Roeselare, Belgium",€€,"Modern Cuisine, Creative",15899.36.00,158817.58.00,sì,sì
MIC-006614,ADM-000001,Au Moriane,"En Neuvice 55, Liège, 4000, Belgium","Liège, Belgium",€€€,"Creative, Modern French",96256.37.00,107487.09.00,no,no
MIC-006615,ADM-000001,Bar Bask,"Edward Pynaertkaai 115, Gent, 9000, Belgium","Gent, Belgium",€€€,Spanish Contemporary,123395.18.00,7007.04.00,sì,sì
MIC-006616,ADM-000001,CucinaMarangon,"Patersstraat 9, Turnhout, 2300, Belgium","Turnhout, Belgium",€€,Italian,158258.25.00,54045.32.00,no,no
MIC-006617,ADM-000001,Brasserie Taste,"Leuvensesteenweg 331, Vilvoorde, 1800, Belgium","Vilvoorde, Belgium",€€€,"Classic Cuisine, Mediterranean Cuisine",75326.37.00,153963.06.00,sì,sì
MIC-006618,ADM-000001,Auberge de Herborist,"De Watermolen 15, Sint-Andries, 8200, Belgium","Sint-Andries, Belgium",€€€,"Farm to table, Creative",27198.17.00,27891.23.00,no,no
MIC-006619,ADM-000001,Dah Makan,"Dumortierlaan 64, Knokke, 8300, Belgium","Knokke, Belgium",€€€,Fusion,48691.02.00,58683.24.00,sì,sì
MIC-006620,ADM-000001,Pur Boeuf,"Donklaan 93A, Berlare, 9290, Belgium","Berlare, Belgium",€€€,Meats and Grills,163582.29.00,6777.32.00,no,no
MIC-006621,ADM-000001,Yijiangnan,"Zoniënwoudlaan 359, Sint-Genesius-Rode, 1640, Belgium","Sint-Genesius-Rode, Belgium",€€,"Chinese, Fusion",63384.41.00,126301.17.00,sì,sì
MIC-006622,ADM-000001,Lafarques,"chemin des Douys 20, Pepinster, 4860, Belgium","Pepinster, Belgium",€€€,"Classic Cuisine, Seasonal Cuisine",12913.15.00,94489.11.00,no,no
MIC-006623,ADM-000001,Les Abris,"Steenweg op Aalst 109, Oombergen, 9620, Belgium","Oombergen, Belgium",€€€,"Modern Cuisine, Seasonal Cuisine",138561.24.00,149701.07.00,sì,sì
MIC-006624,ADM-000001,Brasserie Côté Cour,"8 rue du Château, Bourglinster, 6162, Luxembourg","Bourglinster, Luxembourg",€€€,"Creative, Organic",36060.44.00,117138.28.00,no,no
MIC-006625,ADM-000001,Aal Schoul,"33 A, Grand-Rue, Hobscheid, 8372, Luxembourg","Hobscheid, Luxembourg",€€€,"Meats and Grills, Country cooking",152263.11.00,114669.13.00,sì,sì
MIC-006626,ADM-000001,De Victorie,"Kerkdreef 1, Linden, 3210, Belgium","Linden, Belgium",€€€,"Modern Cuisine, Creative French",12726.48.00,149312.39.00,no,no
MIC-006627,ADM-000001,Le Jardin des Senteurs,"rue de Masbourg 30, Nassogne, 6950, Belgium","Nassogne, Belgium",€€,Modern Cuisine,56619.09.00,21263.32.00,sì,sì
MIC-006628,ADM-000001,Pip-Margraff,"Hauptstraße 7, Saint Vith, 4780, Belgium","Saint Vith, Belgium",€€,Classic Cuisine,21168.06.00,46615.23.00,no,no
MIC-006629,ADM-000001,la petite Madeleine,"rue de la Madeleine 19, Tournai, 7500, Belgium","Tournai, Belgium",€€€,Classic Cuisine,63749.59.00,10224.58.00,sì,sì
MIC-006630,ADM-000001,Le Petit Axhe,"rue de Petit-Axhe 12, Waremme, 4300, Belgium","Waremme, Belgium",€€€,Farm to table,39334.17.00,164.18.00,no,no
MIC-006631,ADM-000001,Maxens,"chaussée du Roi Baudouin 117, Saint-Symphorien, 7030, Belgium","Saint-Symphorien, Belgium",€€€,Modern French,1958.08.00,73196.21.00,sì,sì
MIC-006632,ADM-000001,Le 13,"rue des Alliés 17, Libramont, 6800, Belgium","Libramont, Belgium",€€,Farm to table,64053.56.00,152998.33.00,no,no
MIC-006633,ADM-000001,Chez Louis,"chaussée de Jodoigne 7, Glimes, 1315, Belgium","Glimes, Belgium",€€,"Classic Cuisine, Traditional Cuisine",137871.32.00,112529.43.00,sì,sì
MIC-006634,ADM-000001,L'artiste,"rue de la Gare 85, Falaën, 5522, Belgium","Falaën, Belgium",€€,Creative,133707.04.00,48619.59.00,no,no
MIC-006635,ADM-000001,Roosenberg,"Patotterijstraat 1, Waasmunster, 9250, Belgium","Waasmunster, Belgium",€€€,Traditional Cuisine,13668.53.00,20290.47.00,sì,sì
MIC-006636,ADM-000001,Restaurant Rollier,"Emile Verhaerenstraat 14a, Sint-Amands, 2890, Belgium","Sint-Amands, Belgium",€€€,"French, Asian Influences",33672.51.00,9645.07.00,no,no
MIC-006637,ADM-000001,Ma Passion,"Diksmuidsesteenweg 159, Roeselare, 8800, Belgium","Roeselare, Belgium",€€€,Modern Cuisine,19126.41.00,157819.53.00,sì,sì
MIC-006638,ADM-000001,De Kruier,"Ramskapellestraat 66, Ramskapelle, 8301, Belgium","Ramskapelle, Belgium",€€,"Classic Cuisine, Belgian",41997.12.00,52187.51.00,no,no
MIC-006639,ADM-000001,Brasserie Latem,"Kortrijksesteenweg 9, Sint-Martens-Latem, 9830, Belgium","Sint-Martens-Latem, Belgium",€€€,Classic French,108190.26.00,2414.51.00,sì,sì
MIC-006640,ADM-000001,L'homard Bizarre,"Kortrijksesteenweg 259, Sint-Martens-Latem, 9830, Belgium","Sint-Martens-Latem, Belgium",€€€,"Seafood, Classic French",104170.44.00,942.27.00,no,no
MIC-006641,ADM-000001,Auberge Napoleon,"Bouchoutlaan 1, Meise, 1860, Belgium","Meise, Belgium",€€€,"Traditional Cuisine, Classic French",54975.19.00,155573.57.00,sì,sì
MIC-006642,ADM-000001,t Notenhof,"Meerstraat 113, Londerzeel, 1840, Belgium","Londerzeel, Belgium",€€€,Traditional Cuisine,51469.44.00,1451.41.00,no,no
MIC-006643,ADM-000001,Pegasus,"Guido Gezellestraat 7, Poperinge, 8970, Belgium","Poperinge, Belgium",€€€,Modern French,121444.06.00,142662.09.00,sì,sì
MIC-006644,ADM-000001,August Wijnbar,"Alfred Algoetstraat 2b, Sint-Kwintens-Lennik, 1750, Belgium","Sint-Kwintens-Lennik, Belgium",€€€,"Farm to table, Modern Cuisine",26014.07.00,13480.49.00,no,no
MIC-006645,ADM-000001,Bassud,"Zuidstraat 42, Torhout, 8820, Belgium","Torhout, Belgium",€€,"Modern Cuisine, Farm to table",17227.54.00,10590.17.00,sì,sì
MIC-006646,ADM-000001,L'Angelo Rosso,"Brustem-Dorp 154, Sint-Truiden, 3800, Belgium","Sint-Truiden, Belgium",€€€,Italian,36754.55.00,133885.13.00,no,no
MIC-006647,ADM-000001,De Refugie,"Kapucijnenstraat 75, Tienen, 3300, Belgium","Tienen, Belgium",€€,"Farm to table, French",157779.45.00,134184.22.00,sì,sì
MIC-006648,ADM-000001,Hof Ter Doest,"Ter Doeststraat 4, Lissewege, 8380, Belgium","Lissewege, Belgium",€€€,"Grills, Traditional Cuisine",33645.39.00,47087.34.00,no,no
MIC-006649,ADM-000001,Greenroom,"Vilvoordsesteenweg 82, Perk, 1820, Belgium","Perk, Belgium",€€€,Modern French,81455.17.00,155893.46.00,sì,sì
MIC-006650,ADM-000001,Table Vaccin,"Herentalsebaan 26, Oostmalle, 2390, Belgium","Oostmalle, Belgium",€€€,Modern Cuisine,122539.39.00,49757.35.00,no,no
MIC-006651,ADM-000001,Het land aan de Overkant,"Léon Schreursvest 85, Heverlee, 3001, Belgium","Heverlee, Belgium",€€€,Modern Cuisine,118673.52.00,145194.51.00,sì,sì
MIC-006652,ADM-000001,De Ceder,"Molenstraat 1, Kruibeke, 9150, Belgium","Kruibeke, Belgium",€€€,Modern Cuisine,52616.11.00,29423.14.00,no,no
MIC-006653,ADM-000001,Escabèche,"Dumortierlaan 94, Knokke, 8300, Belgium","Knokke, Belgium",€€€,Creative French,48869.02.00,5925.07.00,sì,sì
MIC-006654,ADM-000001,Va et Vient,"Handboogstraat 20, Kortrijk, 8500, Belgium","Kortrijk, Belgium",€€€,"Farm to table, Modern French",44355.08.00,1432.57.00,no,no
MIC-006655,ADM-000001,Découverte,"Lange Torhoutstraat 22, Ieper, 8900, Belgium","Ieper, Belgium",€€,"Farm to table, Modern Cuisine",148336.35.00,14280.13.00,sì,sì
MIC-006656,ADM-000001,Culinair,"Dronckaertstraat 508, Lauwe, 8930, Belgium","Lauwe, Belgium",€€€,Creative,34225.56.00,132250.37.00,no,no
MIC-006657,ADM-000001,Potiron,"Geelsebaan 73, Kasterlee, 2460, Belgium","Kasterlee, Belgium",€€€,"Farm to table, Modern Cuisine",16179.54.00,39397.16.00,sì,sì
MIC-006658,ADM-000001,Brasserie Grand Cru,"Noorweegsekaai 5, Brugge, 8000, Belgium","Brugge, Belgium",€€€,"Traditional Cuisine, French",39141.25.00,37067.48.00,no,no
MIC-006659,ADM-000001,Appelsveer,"Hoofdstraat 175, Appels, 9200, Belgium","Appels, Belgium",€€,Modern Cuisine,7038.17.00,4935.44.00,sì,sì
MIC-006660,ADM-000001,Den Duyventooren,"Bellemdorpweg 68, Bellem, 9881, Belgium","Bellem, Belgium",€€,Modern French,81449.19.00,15312.48.00,no,no
MIC-006661,ADM-000001,d'Afspanning,"Bloemendalestraat 2, Beernem, 8730, Belgium","Beernem, Belgium",€€,Modern Cuisine,56638.25.00,23938.43.00,sì,sì
MIC-006662,ADM-000001,Franco Belge,"Langestraat 109, Brugge, 8000, Belgium","Brugge, Belgium",€€€,Modern French,39417.11.00,35268.26.00,no,no
MIC-006663,ADM-000001,U Eat & Sleep Antwerp,"Nassaustraat 42, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€€,"Modern Cuisine, French",67562.38.00,38370.02.00,sì,sì
MIC-006664,ADM-000001,La Traverse,"Hundelgemsesteenweg 580, Merelbeke, 9820, Belgium","Merelbeke, Belgium",€€€,Classic Cuisine,124683.19.00,166259.33.00,no,no
MIC-006665,ADM-000001,Restaurant VOS,"Groenstraat 29, Lokeren, 9160, Belgium","Lokeren, Belgium",€€€,"Modern French, Creative French",3491.33.00,18332.17.00,sì,sì
MIC-006666,ADM-000001,D'Oude Pastorie,"Hijfte-Center 40, Lochristi, 9080, Belgium","Lochristi, Belgium",€€€,Modern Cuisine,135404.42.00,18652.19.00,no,no
MIC-006667,ADM-000001,Salto!,"Rechtestraat 18, Lier, 2500, Belgium","Lier, Belgium",€€€,Farm to table,95429.54.00,21743.54.00,sì,sì
MIC-006668,ADM-000001,Octopus,"Walckierstraat 8, De Panne, 8660, Belgium","De Panne, Belgium",€€,Farm to table,98622.59.00,17335.25.00,no,no
MIC-006669,ADM-000001,Moretti,"Havermarkt 23, Hasselt, 3500, Belgium","Hasselt, Belgium",€€€,Italian,55954.41.00,154945.49.00,sì,sì
MIC-006670,ADM-000001,Maxime Colin,"Pastoorkesweg 1, Kraainem, 1950, Belgium","Kraainem, Belgium",€€€,Creative French,78085.29.00,143841.15.00,no,no
MIC-006671,ADM-000001,Restaurant Dirkjan Decock,"Groeningelaan 22, Kortrijk, 8500, Belgium","Kortrijk, Belgium",€€€,Modern Cuisine,45994.03.00,137935.33.00,sì,sì
MIC-006672,ADM-000001,De Huifkar,"Koninklijke Baan 142, Koksijde, 8670, Belgium","Koksijde, Belgium",€€,Traditional Cuisine,105731.13.00,2056.57.00,no,no
MIC-006673,ADM-000001,Schatteman,"Kruisstraat 13, Hertsberge, 8020, Belgium","Hertsberge, Belgium",€€€,Modern Cuisine,47090.43.00,17927.26.00,sì,sì
MIC-006674,ADM-000001,ROSS,"Het Dorp 34, Hasselt, 3500, Belgium","Hasselt, Belgium",€€€,Creative French,55885.57.00,155461.31.00,no,no
MIC-006675,ADM-000001,a food affair,"Hoogstraat 58, Gent, 9000, Belgium","Gent, Belgium",€€€,Asian,118938.38.00,9192.59.00,sì,sì
MIC-006676,ADM-000001,Père et Mère,"Grote Markt 43, Diksmuide, 8600, Belgium","Diksmuide, Belgium",€€,"Classic Cuisine, Traditional Cuisine",144301.43.00,5635.57.00,no,no
MIC-006677,ADM-000001,Bruut,"Meestraat 9, Brugge, 8000, Belgium","Brugge, Belgium",€€€€,Modern Cuisine,38204.58.00,34873.54.00,sì,sì
MIC-006678,ADM-000001,Verschil,"Bruggesteenweg 164, Gits, 8830, Belgium","Gits, Belgium",€€€,French Contemporary,1929.54.00,166689.38.00,no,no
MIC-006679,ADM-000001,Terroir,"Turnhoutsebaan 72, Gierle, 2275, Belgium","Gierle, Belgium",€€€,"Beef, Farm to table",147669.06.00,46311.31.00,sì,sì
MIC-006680,ADM-000001,Le Cirque,"Nieuwe Baan 88b, Belsele, 9111, Belgium","Belsele, Belgium",€€€,Creative,17265.15.00,24189.52.00,no,no
MIC-006681,ADM-000001,Mardaga,"Stationsstraat 121, As, 3665, Belgium","As, Belgium",€€€,Modern Cuisine,100392.47.00,1017.29.00,sì,sì
MIC-006682,ADM-000001,Dolce Amaro,"chaussée de Charleroi 115, Saint-Gilles, 1060, Belgium","Saint-Gilles, Belgium",€€€,Italian,59280.49.00,138266.57.00,no,no
MIC-006683,ADM-000001,Le Coq en Pâte,"Tomberg 259, Woluwe-Saint-Lambert, 1200, Belgium","Woluwe-Saint-Lambert, Belgium",€€,Italian,704.34.00,140752.25.00,sì,sì
MIC-006684,ADM-000001,t Overhamme,"Brusselsesteenweg 163, Aalst, 9300, Belgium","Aalst, Belgium",€€€,Modern Cuisine,11037.54.00,15524.38.00,no,no
MIC-006685,ADM-000001,Toucan Brasserie,"avenue Louis Lepoutre 1, Ixelles, 1050, Belgium","Ixelles, Belgium",€€€,"French, Classic Cuisine",59925.51.00,136729.12.00,sì,sì
MIC-006686,ADM-000001,Colonel Louise,"rue Jean Stas 24, Saint-Gilles, 1060, Belgium","Saint-Gilles, Belgium",€€€,"Meats and Grills, Modern French",59228.32.00,139037.26.00,no,no
MIC-006687,ADM-000001,Eyckerhof by Nicolas Mylle,"Spuistraat 21, Bornem, 2880, Belgium","Bornem, Belgium",€€€,Modern French,48299.43.00,14192.51.00,sì,sì
MIC-006688,ADM-000001,InVINcible,"Haarstraat 7, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€€,"Modern Cuisine, Creative French",6635.13.00,36798.31.00,no,no
MIC-006689,ADM-000001,FRANQ,"Kipdorp 10, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€€,Modern Cuisine,67631.27.00,36909.29.00,sì,sì
MIC-006690,ADM-000001,Le Coriandre,"rue Middelbourg 21, Watermael-Boitsfort, 1170, Belgium","Watermael-Boitsfort, Belgium",€€€,Modern Cuisine,69614.48.00,13313.28.00,no,no
MIC-006691,ADM-000001,Le Brasero,"avenue des Cerisiers 166, Woluwe-Saint-Lambert, 1200, Belgium","Woluwe-Saint-Lambert, Belgium",€€,"Grills, Meats and Grills",69177.38.00,141099.27.00,sì,sì
MIC-006692,ADM-000001,Cul'eau,"Gentsesteenweg 177, Aalst, 9300, Belgium","Aalst, Belgium",€€€,Modern French,2467.44.00,156735.36.00,no,no
MIC-006693,ADM-000001,San Daniele,"avenue Charles-Quint 6, Ganshoren, 1083, Belgium","Ganshoren, Belgium",€€€€,Italian,52236.09.00,144761.39.00,sì,sì
MIC-006694,ADM-000001,Chou,"place de Londres 4, Ixelles, 1050, Belgium","Ixelles, Belgium",€€€,"Farm to table, Traditional Cuisine",61363.58.00,139651.28.00,no,no
MIC-006695,ADM-000001,Brasserie de la Patinoire,"chemin du Gymnase 1, Brussels, 1000, Belgium","Brussels, Belgium",€€,Classic French,6188.28.00,135450.24.00,sì,sì
MIC-006696,ADM-000001,Origine,"rue Général Leman 36, Etterbeek, 1040, Belgium","Etterbeek, Belgium",€€,"Modern French, World Cuisine",63866.11.00,139510.42.00,no,no
MIC-006697,ADM-000001,Le Buone Maniere,"avenue de Tervueren 59, Etterbeek, 1040, Belgium","Etterbeek, Belgium",€€€€,Italian,66968.44.00,139765.41.00,sì,sì
MIC-006698,ADM-000001,De l'Ogenblik,"Galerie des Princes 1, Brussels, 1000, Belgium","Brussels, Belgium",€€,"Classic Cuisine, Belgian",9.54,1466.52.00,no,no
MIC-006699,ADM-000001,Philema,"chaussée de Waterloo 437, Ixelles, 1050, Belgium","Ixelles, Belgium",€€,Greek,59449.41.00,136952.47.00,sì,sì
MIC-006700,ADM-000001,Fico,"rue Américaine 118, Ixelles, 1050, Belgium","Ixelles, Belgium",€€,"Italian, Sicilian",604.16.00,137215.43.00,no,no
MIC-006701,ADM-000001,Nast,"Hondekensmolenstraat 60, Izegem, 8870, Belgium","Izegem, Belgium",€€€,"Modern French, French Contemporary",38448.31.00,151320.05.00,sì,sì
MIC-006702,ADM-000001,Stad 10,"Stad 10, Hamont, 3930, Belgium","Hamont, Belgium",€€€,"Modern French, Creative French",9063.12.00,4231.24.00,no,no
MIC-006703,ADM-000001,Ivresse,"Rue du Postillon 6, Uccle, 1180, Belgium","Uccle, Belgium",€€€,"Organic, Modern Cuisine",5666.24.00,133862.06.00,sì,sì
MIC-006704,ADM-000001,Gioia,"Rue Belliard 36, Brussels, 1040, Belgium","Brussels, Belgium",€€,Italian,61895.09.00,140394.54.00,no,no
MIC-006705,ADM-000001,Atelier Acqua e Sale,"Rue Defacqz 86, Saint-Gilles, 1060, Belgium","Saint-Gilles, Belgium",€€€,Italian,59662.32.00,13834.03.00,sì,sì
MIC-006706,ADM-000001,Nesta,"Bergensesteenweg 500, Sint-Pieters-Leeuw, 1600, Belgium","Sint-Pieters-Leeuw, Belgium",€€€,Mediterranean Cuisine,44746.35.00,129278.51.00,no,no
MIC-006707,ADM-000001,Resto 136,"Vrijheid 136, Hoogstraten, 2320, Belgium","Hoogstraten, Belgium",€€€,"French, Asian Influences",12700.13.00,67195.08.00,sì,sì
MIC-006708,ADM-000001,Sanzaru,"avenue de Tervueren 292, Woluwe-Saint-Pierre, 1150, Belgium","Woluwe-Saint-Pierre, Belgium",€€€,"Modern Cuisine, Farm to table",70987.29.00,139279.12.00,no,no
MIC-006709,ADM-000001,Toucan sur Mer,"avenue Louis Lepoutre 17, Ixelles, 1050, Belgium","Ixelles, Belgium",€€€,Seafood,59805.01.00,136693.08.00,sì,sì
